TIM_DAY,CONVERTED_CRD_CONS_PERS_LOAN,CONS_CRD_ORIG_FLAG,CRD_PROP_TNA_MAX,CONS_CRD_QTY_EVER,CONS_CRD_QTY_L30D,CONS_CRD_QTY_L90D,CONS_CRD_QTY_L180D,CONS_CRD_FIRST_ORIG_DATE,CONS_CRD_FIRST_AMT_USD,CONS_CRD_LAST_ORIG_DATE,CONS_CRD_LAST_AMT_USD,CONS_CRD_LAST_REMAINING_CAPITAL_USD,CONS_CRD_ACTIVE_FLAG,CRD_RISK_ANALYSIS_RATING_ID,CRD_RISK_ANALYSIS_SCORE,TOTAL_AMOUNT_ACCOUNT_MP,SCORE_BUREAU_1,RENDA_BUREAU,CONS_PROP_AVAILABLE_AMOUNT_USD,CONS_CRD_ON_QTY_EVER,SCORE_BUREAU_BOAVISTA,CUS_ACT_CRED_CARD_QTY,CUS_ACT_CRED_CARD_PREMIUM_QTY,CUS_ACT_CRED_CARD_GOLD_QTY,CUS_ACT_CRED_CARD_CLASSIC_QTY,CUS_BUYER_TGMV_USD_EVER,CUS_BUYER_TGMV_USD_L30D,CUS_BUYER_TGMV_USD_L60D,CUS_BUYER_TGMV_USD_L90D,CUS_BUYER_TGMV_QTY_ORDERS_EVER,CUS_BUYER_TGMV_QTY_ORDERS_L30D,CUS_BUYER_TGMV_QTY_ORDERS_L60D,CUS_BUYER_TGMV_QTY_ORDERS_L90D,CUS_BUYER_TGMV_QTY_ITEMS_EVER,CUS_BUYER_TGMV_QTY_ITEMS_L30D,CUS_BUYER_TGMV_QTY_ITEMS_L60D,CUS_BUYER_TGMV_QTY_ITEMS_L90D
25/03/2024,FALSE,TRUE,183,12,1,1,3,05/08/2020,21.53,28/02/2024,109.92,82.58,TRUE,C,500,0,336,1600,26.92,8,162,8,0,3,3,1891.09,0,0,0,68,0,0,0,78,0,0,0
25/03/2024,FALSE,TRUE,183,22,0,1,3,6/11/2020,19.23,14/02/2024,10.15,5.33,TRUE,F,332,40.7,418,2850,18.75,0,175,10,0,4,5,1438.22,0,0,0,56,0,0,0,61,0,0,0
25/03/2024,FALSE,TRUE,165,16,1,3,6,13/01/2023,78.8,16/03/2024,24.21,24.21,TRUE,F,280,164.68,406,1450,0.1,0,297,10,0,3,3,546.42,0,0,0,28,0,0,0,32,0,0,0
25/03/2024,FALSE,TRUE,144,1,0,1,1,17/02/2024,81.44,17/02/2024,81.44,70.77,TRUE,F,526,483.26,676,1400,10.51,0,526,9,0,5,3,1037.56,0,0,92.59,29,0,0,2,31,0,0,2
25/03/2024,FALSE,TRUE,198,2,2,2,2,01/03/2024,06.05,02/03/2024,6.1,6.1,TRUE,G,170,345.4,586,1800,14.03,0,367,10,2,4,4,565.14,0,0,0,2,0,0,0,3,0,0,0
25/03/2024,FALSE,TRUE,228,15,1,7,10,22/06/2023,3.16,04/03/2024,29.82,29.82,TRUE,F,243,288.23,125,3100,0.09,0,122,9,2,3,3,31.36,0,0,0,2,0,0,0,2,0,0,0
25/03/2024,FALSE,TRUE,144,13,1,2,3,06/09/2020,16.7,06/03/2024,724.03,724.03,TRUE,C,500,100.36,769,21900,0.03,1,419,8,0,4,4,788.19,0,0,0,13,0,0,0,14,0,0,0
25/03/2024,FALSE,TRUE,144,15,0,1,1,23/03/2022,18.42,26/01/2024,51.1,,FALSE,F,125,1.86,560,2000,160.33,1,301,16,0,6,6,170.27,0,0,0,14,0,0,0,15,0,0,0
25/03/2024,FALSE,TRUE,183,11,0,0,0,07/01/2021,11.91,22/06/2022,152.73,,FALSE,C,500,0,574,3950,12.43,2,313,12,4,5,3,1083.41,0,0,0,12,0,0,0,13,0,0,0
25/03/2024,FALSE,TRUE,144,1,0,1,1,31/01/2024,320.57,31/01/2024,320.57,222.62,TRUE,C,500,0.95,593,3450,60.12,0,488,7,0,3,3,300.64,0,0,97.31,17,0,0,7,20,0,0,7
25/03/2024,TRUE,TRUE,159,15,1,3,7,25/07/2023,4.24,15/03/2024,41.24,41.24,TRUE,C,500,0,588,3150,0.02,1,304,14,0,6,5,16.31,0,0,0,1,0,0,0,1,0,0,0
25/03/2024,FALSE,TRUE,183,14,0,1,2,03/05/2021,5.42,20/01/2024,663.55,571.19,TRUE,C,500,0.28,386,1950,102.88,8,336,12,1,4,3,1652.38,0,0,0,76,0,0,0,86,0,0,0
25/03/2024,TRUE,TRUE,159,12,2,4,7,27/09/2021,11.1,15/03/2024,10.11,10.11,TRUE,C,500,0,434,1400,40.17,3,305,7,0,4,3,233.26,0,0,0,7,0,0,0,7,0,0,0
25/03/2024,FALSE,TRUE,198,6,2,3,6,7/11/2023,52.84,23/03/2024,20.57,20.57,TRUE,C,500,0,642,1600,0.2,1,404,9,0,6,3,58.14,0,0,0,2,0,0,0,2,0,0,0
25/03/2024,FALSE,TRUE,198,1,0,1,1,17/02/2024,40.53,17/02/2024,40.53,29.6,TRUE,C,500,0.17,422,1300,10.81,0,324,12,0,3,5,83.92,0,0,0,2,0,0,0,2,0,0,0
25/03/2024,FALSE,TRUE,144,1,0,1,1,17/02/2024,81.2,17/02/2024,81.2,63.64,TRUE,C,500,8,430,1400,17.34,0,354,19,0,6,5,157.18,0,0,0,1,0,0,0,1,0,0,0
25/03/2024,FALSE,TRUE,183,5,1,3,4,09/08/2023,245.31,16/03/2024,45.63,45.63,TRUE,C,500,3831.67,426,5900,0.18,0,307,8,1,3,4,871.37,0,0,48.72,30,0,0,1,49,0,0,1
25/03/2024,FALSE,TRUE,102,29,2,7,14,12/12/2021,2.7,23/03/2024,34.48,34.48,TRUE,G,230,0.08,367,3050,9.15,0,260,8,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0
25/03/2024,FALSE,TRUE,183,24,1,4,5,25/09/2022,17.09,13/03/2024,72.84,72.84,TRUE,C,500,0,433,2250,1.53,20,380,18,1,3,7,1859.69,0,0,30.62,62,0,0,2,68,0,0,2
25/03/2024,FALSE,TRUE,183,13,1,1,2,25/04/2022,11.78,08/03/2024,57.31,57.31,TRUE,C,500,0,426,1350,10.02,9,420,14,0,5,7,1508.21,0,0,0,54,0,0,0,60,0,0,0
25/03/2024,FALSE,TRUE,228,13,1,4,7,3/10/2021,8.96,23/03/2024,5.65,5.65,TRUE,D,500,0,413,1400,0.19,4,283,10,0,4,4,697.29,0,0,0,24,0,0,0,24,0,0,0
25/03/2024,FALSE,TRUE,183,16,2,4,7,16/04/2023,04.08,14/03/2024,9.74,9.74,TRUE,C,500,0.09,284,1800,0.01,0,176,10,0,3,3,63.3,0,0,0,2,0,0,0,2,0,0,0
25/03/2024,FALSE,TRUE,102,29,2,5,6,28/09/2021,27.2,08/03/2024,02.04,02.04,TRUE,G,418,0,574,44400,49.64,0,418,19,4,5,3,700.29,0,0,0,17,0,0,0,19,0,0,0
25/03/2024,FALSE,TRUE,108,6,0,5,6,23/11/2023,61.61,16/02/2024,26.71,,FALSE,G,506,4.76,669,3600,170.15,0,424,36,7,10,14,846.88,0,0,0,15,0,0,0,15,0,0,0
25/03/2024,FALSE,TRUE,183,16,1,2,6,13/05/2022,15.66,23/03/2024,5.86,5.86,TRUE,C,500,0,479,2400,19.3,4,371,9,0,3,4,155.31,0,0,0,9,0,0,0,10,0,0,0
25/03/2024,TRUE,TRUE,150,5,0,0,3,25/05/2023,204.63,16/12/2023,256.62,147.6,TRUE,C,500,0,749,3350,80.17,1,485,11,1,3,4,610.95,0,0,23.14,49,0,0,2,50,0,0,2
25/03/2024,FALSE,TRUE,183,13,0,1,1,20/08/2019,55.58,05/01/2024,33.85,,FALSE,C,500,0,351,1850,142.29,11,232,15,0,3,8,1996.48,0,0,36.19,38,0,0,1,38,0,0,1
25/03/2024,TRUE,TRUE,159,3,0,0,1,15/08/2023,50.53,16/10/2023,45.58,,FALSE,C,500,22.79,306,3750,40.08,0,196,13,0,5,6,628.19,0,0,0,41,0,0,0,49,0,0,0
25/03/2024,FALSE,TRUE,165,21,1,3,7,10/11/2022,14.25,02/03/2024,27.09,27.09,TRUE,G,180,0,362,1550,0.03,6,284,9,0,5,3,788.62,0,0,0,62,0,0,0,67,0,0,0
25/03/2024,FALSE,TRUE,198,1,0,1,1,16/02/2024,60.92,16/02/2024,60.92,,FALSE,C,500,0,480,2850,60.12,0,438,7,0,3,3,153.37,0,0,22.34,8,0,0,1,8,0,0,1
25/03/2024,FALSE,TRUE,183,27,1,6,11,5/11/2022,10.55,09/03/2024,50.58,50.58,TRUE,F,148,0,573,3300,1.54,11,380,9,0,3,3,1688.15,0,0,0,64,0,0,0,65,0,0,0
25/03/2024,FALSE,TRUE,183,26,1,7,13,05/04/2023,21.17,04/03/2024,40.35,40.35,TRUE,G,352,0.49,573,1450,0.07,0,283,11,0,5,4,0,0,0,0,0,0,0,0,0,0,0,0
25/03/2024,FALSE,TRUE,117,13,0,1,2,3/12/2020,22.11,14/02/2024,243.88,191.71,TRUE,F,476,70.38,592,3150,69.48,0,475,9,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0
25/03/2024,FALSE,TRUE,228,20,0,0,0,15/09/2021,9.65,04/08/2023,94.3,45.87,TRUE,D,500,0.15,560,3050,82.4,0,312,9,0,3,5,126.59,0,0,0,7,0,0,0,46,0,0,0
25/03/2024,TRUE,TRUE,150,1,0,0,0,25/07/2023,63.72,25/07/2023,63.72,,FALSE,C,500,0,339,2150,40.08,0,221,9,1,5,3,0,0,0,0,0,0,0,0,0,0,0,0
25/03/2024,FALSE,TRUE,183,6,1,2,6,25/10/2023,120.52,16/03/2024,121.48,121.48,TRUE,C,500,11.08,402,3150,03.01,0,300,30,2,4,8,0,0,0,0,0,0,0,0,0,0,0,0
25/03/2024,TRUE,TRUE,159,5,0,0,1,27/12/2021,14,29/09/2023,17.23,,FALSE,C,500,0,468,3950,29.26,4,260,12,0,5,7,1843.16,0,0,0,83,0,0,0,97,0,0,0
25/03/2024,FALSE,TRUE,135,2,1,1,2,16/11/2023,427.3,14/03/2024,199.45,199.45,TRUE,C,500,0.7,494,8700,0.05,0,470,27,5,4,12,711.51,0,0,0,31,0,0,0,43,0,0,0
25/03/2024,FALSE,TRUE,228,25,2,4,7,20/08/2022,78.77,16/03/2024,40.74,40.74,TRUE,D,500,07.02,248,1400,0.18,1,245,10,0,5,3,245.73,0,0,0,9,0,0,0,9,0,0,0
25/03/2024,FALSE,TRUE,144,27,0,4,6,30/01/2022,15.36,22/02/2024,26.72,,FALSE,G,364,0,615,2450,216.45,6,364,10,1,3,4,535.16,0,0,0,25,0,0,0,25,0,0,0
25/03/2024,FALSE,TRUE,117,22,0,1,2,19/06/2021,29.62,29/12/2023,52.17,28.65,TRUE,G,368,3.15,564,1650,43.26,1,332,8,0,3,4,673.33,0,0,0,18,0,0,0,23,0,0,0
25/03/2024,FALSE,TRUE,183,22,1,2,4,12/08/2020,29.43,20/03/2024,288.14,288.14,TRUE,G,219,0,608,1750,0.18,7,219,15,0,3,8,811.72,0,0,0,23,0,0,0,23,0,0,0
25/03/2024,FALSE,TRUE,195,25,1,3,7,11/04/2022,5.34,29/02/2024,48.32,48.32,TRUE,D,500,0,417,3400,0.04,1,242,17,0,4,6,210.86,0,0,0,3,0,0,0,4,0,0,0
25/03/2024,FALSE,TRUE,111,23,1,3,5,21/05/2021,36.82,03/03/2024,89.84,89.84,TRUE,G,317,356.52,437,1650,11.03,1,326,9,0,3,5,57.07,0,0,0,3,0,0,0,3,0,0,0
25/03/2024,FALSE,TRUE,228,4,0,0,0,20/07/2022,10.3,18/06/2023,17.32,5.74,TRUE,D,500,550.07,354,2550,20.07,0,111,15,0,8,4,1781.29,0,0,130.41,45,0,0,1,45,0,0,1
25/03/2024,FALSE,TRUE,198,1,1,1,1,17/03/2024,81.94,17/03/2024,81.94,81.94,TRUE,C,500,0.75,517,2000,20.04,0,291,12,2,3,3,479.59,0,0,38.66,21,0,0,1,22,0,0,1
25/03/2024,FALSE,TRUE,114,11,1,3,9,30/07/2023,21.31,26/02/2024,9.29,,FALSE,G,246,0,432,850,20.04,0,338,7,1,3,3,18.83,0,0,0,1,0,0,0,1,0,0,0
25/03/2024,FALSE,TRUE,183,29,0,1,6,19/02/2022,9.76,06/01/2024,10.24,,FALSE,C,500,6,388,2250,10.02,7,391,7,1,3,3,1221.27,0,0,0,35,0,0,0,44,0,0,0
25/03/2024,FALSE,TRUE,183,5,0,0,3,07/02/2022,8.95,22/10/2023,2.99,,FALSE,C,500,0.01,121,1250,10.02,1,113,7,0,3,4,1355.39,0,0,0,27,0,0,0,27,0,0,0
25/03/2024,FALSE,TRUE,183,26,1,2,4,19/06/2021,50.07,18/03/2024,46.38,46.38,TRUE,G,137,367.48,354,3350,0.04,2,90,19,1,5,6,45.85,0,0,0,3,0,0,0,3,0,0,0
25/03/2024,FALSE,TRUE,144,13,1,3,6,09/04/2023,99.3,28/02/2024,20.32,20.32,TRUE,G,293,0,449,1100,0.74,0,278,9,0,5,3,1122.77,0,0,0,53,0,0,0,55,0,0,0
25/03/2024,FALSE,TRUE,228,15,1,3,6,24/10/2022,19.83,21/03/2024,17.23,17.23,TRUE,D,500,0,468,1100,0.06,0,216,13,0,3,7,275.59,0,0,0,10,0,0,0,10,0,0,0
25/03/2024,FALSE,TRUE,117,16,0,1,2,16/02/2022,38.69,23/01/2024,89.14,76.98,TRUE,G,179,0.31,440,5500,80.93,11,225,12,0,3,4,1187.55,0,0,0,27,0,0,0,50,0,0,0
25/03/2024,FALSE,TRUE,144,3,0,3,3,01/01/2024,9.18,15/01/2024,39.19,,FALSE,G,415,51.67,449,3300,80.17,1,415,10,1,4,3,878.17,0,0,6.19,38,0,0,1,51,0,0,1
25/03/2024,FALSE,TRUE,117,25,0,0,1,26/08/2021,31.47,2/10/2023,46.18,,FALSE,G,411,0,593,2000,75.75,4,469,20,1,10,7,766.68,0,0,33.59,24,0,0,2,24,0,0,2
25/03/2024,FALSE,TRUE,198,1,0,1,1,16/02/2024,20.27,16/02/2024,20.27,10.82,TRUE,C,500,0,658,2500,9.34,0,472,13,1,3,6,0,0,0,0,0,0,0,0,0,0,0,0
25/03/2024,FALSE,TRUE,183,2,0,0,0,25/11/2022,29.82,19/09/2023,88.37,,FALSE,C,500,0,526,2600,218.45,0,362,7,1,3,3,894.67,0,0,16.16,30,0,0,1,33,0,0,1
25/03/2024,FALSE,TRUE,144,7,1,3,6,03/08/2023,20.82,02/03/2024,05.08,05.08,TRUE,G,298,1.53,292,1150,0.18,1,301,16,3,3,5,285.8,0,0,0,6,0,0,0,6,0,0,0
25/03/2024,TRUE,TRUE,180,1,0,1,1,27/01/2024,109.15,27/01/2024,109.15,97.58,TRUE,C,500,0,522,4000,10.02,0,323,13,0,5,7,266.93,0,0,99.86,8,0,0,3,9,0,0,4
25/03/2024,TRUE,TRUE,159,30,2,3,6,12/03/2022,2,20/03/2024,13.64,13.64,TRUE,C,500,0,402,4000,0.16,0,362,17,0,5,10,334.53,0,0,0,9,0,0,0,10,0,0,0
25/03/2024,TRUE,TRUE,150,9,1,3,6,03/06/2023,23.39,18/03/2024,97.77,97.77,TRUE,C,500,1.55,453,5700,0.08,2,344,8,1,4,3,359.66,0,0,0,16,0,0,0,20,0,0,0
25/03/2024,FALSE,TRUE,114,7,0,1,5,11/07/2023,27.67,20/02/2024,166.73,89.15,TRUE,F,290,0,492,2950,76.47,5,290,11,0,4,3,906.17,0,0,0,44,0,0,0,44,0,0,0
25/03/2024,FALSE,TRUE,102,18,1,2,4,09/06/2022,20.58,27/02/2024,30.34,30.34,TRUE,F,134,541.98,426,1750,0.27,0,412,12,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0
25/03/2024,FALSE,TRUE,195,12,1,3,4,24/01/2023,136.31,02/03/2024,85.47,85.47,TRUE,G,224,13.68,188,4000,0,0,224,22,6,5,5,0,0,0,0,0,0,0,0,0,0,0,0
25/03/2024,FALSE,TRUE,195,23,1,5,11,09/08/2022,32.96,23/02/2024,53.35,53.35,TRUE,G,293,1.79,462,2650,1.47,8,330,7,0,3,3,499.98,0,0,0,24,0,0,0,24,0,0,0
25/03/2024,FALSE,TRUE,114,30,2,3,8,06/06/2022,5.25,02/03/2024,7.72,,FALSE,F,131,0,412,3600,100.21,5,317,12,0,5,4,210.99,0,0,0,6,0,0,0,6,0,0,0
25/03/2024,FALSE,TRUE,195,29,1,3,5,13/08/2021,3.84,29/02/2024,165.46,165.46,TRUE,F,323,0,498,10300,0.13,1,284,19,2,4,9,614.88,0,0,0,6,0,0,0,6,0,0,0
25/03/2024,FALSE,TRUE,183,12,0,2,5,4/12/2022,17.57,13/02/2024,18.26,13.62,TRUE,C,500,0.09,487,1600,10.77,2,268,9,0,3,5,374.51,0,0,0,17,0,0,0,17,0,0,0
25/03/2024,TRUE,TRUE,150,21,1,3,6,24/02/2022,18.59,02/03/2024,104.76,104.76,TRUE,C,500,10.03,410,2050,0.03,1,366,8,0,3,4,262.73,0,0,0,14,0,0,0,15,0,0,0
25/03/2024,FALSE,TRUE,183,11,1,2,5,28/06/2022,18.47,21/03/2024,40.2,40.2,TRUE,C,500,0.12,321,3700,20.04,4,119,12,0,5,6,1035.68,0,0,0,29,0,0,0,41,0,0,0
25/03/2024,FALSE,TRUE,228,11,0,1,3,28/03/2022,10.46,02/02/2024,26.47,,FALSE,D,500,0,538,2250,26.05,0,177,8,1,3,3,206.77,0,0,0,6,0,0,0,6,0,0,0
25/03/2024,FALSE,TRUE,183,18,0,4,8,14/04/2022,21.65,20/02/2024,29.28,29.28,TRUE,C,500,0,376,1250,0.19,0,130,11,0,4,3,373.32,0,0,30.36,29,0,0,3,30,0,0,3
25/03/2024,FALSE,TRUE,144,25,0,2,5,22/01/2022,3.69,09/02/2024,40.55,31.46,TRUE,G,394,85.8,580,3300,77.13,0,398,8,0,3,4,37.99,0,0,0,2,0,0,0,2,0,0,0
25/03/2024,FALSE,TRUE,183,24,1,3,6,15/03/2022,49.01,11/03/2024,105.52,105.52,TRUE,G,246,2.11,387,2800,0.18,0,396,20,4,4,5,78.95,0,0,0,2,0,0,0,2,0,0,0
25/03/2024,FALSE,TRUE,144,28,1,2,4,26/04/2022,08.03,19/03/2024,57.94,57.94,TRUE,F,232,311.26,383,2150,0.06,14,128,10,0,3,4,1379.38,0,0,0,56,0,0,0,61,0,0,0
25/03/2024,FALSE,TRUE,198,8,5,6,8,29/10/2023,19.36,11/03/2024,10.11,10.11,TRUE,C,500,161.3,426,3300,0.76,0,361,10,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0
25/03/2024,FALSE,TRUE,183,4,0,1,2,9/11/2021,8.93,04/02/2024,2.44,,FALSE,C,500,42.04,379,2950,45.34,1,202,6,0,3,3,1254.52,0,0,71.96,27,0,0,5,27,0,0,5
25/03/2024,FALSE,TRUE,144,1,1,1,1,15/03/2024,60.71,15/03/2024,60.71,60.71,TRUE,G,454,13.3,666,1150,40.08,0,454,8,0,3,3,614.85,0,0,80.24,26,0,0,2,26,0,0,2
25/03/2024,FALSE,TRUE,135,1,0,1,1,21/02/2024,204.61,21/02/2024,204.61,204.61,TRUE,C,500,0,450,33850,400.83,0,424,7,0,3,3,238.33,0,0,0,9,0,0,0,9,0,0,0
25/03/2024,FALSE,TRUE,114,18,1,3,6,26/11/2022,75.54,28/02/2024,81.51,63.67,TRUE,F,308,518.62,367,2450,17.55,0,308,14,1,8,4,535.76,0,0,0,10,0,0,0,11,0,0,0
25/03/2024,FALSE,TRUE,183,16,1,2,5,28/11/2022,56.27,13/03/2024,14.73,14.73,TRUE,C,500,0.48,637,3550,0.11,0,356,11,1,3,4,140.99,0,0,0,5,0,0,0,5,0,0,0
25/03/2024,TRUE,TRUE,150,13,0,0,2,28/07/2021,14.77,20/12/2023,471.72,274.06,TRUE,C,500,0.29,483,5600,190.63,4,255,10,1,3,4,1871.16,0,0,62.14,64,0,0,1,68,0,0,1
25/03/2024,FALSE,TRUE,144,25,1,6,13,26/06/2022,29.25,05/03/2024,31.02,,FALSE,G,381,6196.94,590,8650,160.33,0,381,11,0,4,5,675.36,0,0,0,15,0,0,0,15,0,0,0
25/03/2024,FALSE,TRUE,183,27,3,6,12,08/07/2020,2.81,01/03/2024,1.81,,FALSE,C,500,42.32,378,1400,33.6,0,288,8,0,3,4,1005.28,0,0,0,10,0,0,0,10,0,0,0
25/03/2024,FALSE,TRUE,183,22,0,1,6,18/07/2022,35.18,18/01/2024,65.32,,FALSE,C,500,0,483,1450,64.13,10,207,20,0,5,6,633.25,0,0,24.49,25,0,0,1,26,0,0,1
25/03/2024,FALSE,TRUE,183,16,1,3,7,1/12/2022,41.92,12/03/2024,39.53,39.53,TRUE,C,500,0,571,2950,0.16,6,92,10,2,3,4,1328.83,0,0,0,39,0,0,0,41,0,0,0
25/03/2024,FALSE,TRUE,228,16,1,1,2,16/11/2022,17.71,19/03/2024,55.59,55.59,TRUE,D,500,2,622,1150,0.11,6,342,7,0,4,3,622.8,0,0,0,25,0,0,0,29,0,0,0
25/03/2024,FALSE,TRUE,144,15,2,4,7,01/07/2021,37.62,19/03/2024,6.83,6.83,TRUE,G,180,0,428,2650,0.1,4,105,12,0,4,4,1548.39,0,0,53.06,53,0,0,1,59,0,0,1
25/03/2024,FALSE,TRUE,240,1,0,1,1,01/02/2024,61.18,01/02/2024,61.18,35.18,TRUE,D,500,0,274,1900,25.55,0,359,12,1,3,6,1503.47,0,0,19.56,53,0,0,2,57,0,0,2
25/03/2024,TRUE,TRUE,150,27,1,3,8,18/12/2022,3.81,29/02/2024,54.96,54.96,TRUE,C,500,0.02,378,750,0.1,0,217,13,0,4,7,724.29,0,0,42.78,32,0,0,2,32,0,0,2
25/03/2024,FALSE,TRUE,102,14,1,3,6,21/03/2023,33.6,11/03/2024,58.08,58.08,TRUE,G,472,04.04,531,2050,0.2,2,472,8,0,3,3,281.3,0,0,0,6,0,0,0,7,0,0,0
25/03/2024,TRUE,TRUE,159,24,1,3,6,26/10/2022,18.98,01/03/2024,16.01,16.01,TRUE,C,500,0,542,1500,0.13,0,391,12,1,3,5,1644.48,0,0,0,76,0,0,0,81,0,0,0
25/03/2024,FALSE,TRUE,111,15,1,4,6,19/09/2022,26.62,11/03/2024,40.86,40.86,TRUE,G,386,0.23,533,2100,0.12,0,386,6,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0
25/03/2024,FALSE,TRUE,183,9,1,2,6,19/11/2021,6.31,29/02/2024,63.55,63.55,TRUE,C,500,6.78,278,1350,0.15,0,75,9,0,4,3,363.54,0,0,0,10,0,0,0,10,0,0,0
25/03/2024,TRUE,TRUE,150,21,1,3,6,13/08/2022,9.9,06/03/2024,15.66,15.66,TRUE,C,500,118.51,343,1600,0.16,0,305,9,1,3,4,86.45,0,0,0,7,0,0,0,7,0,0,0
25/03/2024,TRUE,TRUE,159,15,0,0,1,07/08/2021,26.83,28/09/2023,38.16,,FALSE,C,500,0.01,673,1100,176.55,12,447,10,0,3,4,1282.81,0,0,0,40,0,0,0,44,0,0,0
25/03/2024,TRUE,TRUE,159,25,0,1,18,28/10/2022,5.69,17/02/2024,78.96,41.49,TRUE,C,500,685.87,470,1450,37.09,0,507,10,0,3,5,301.32,0,0,0,5,0,0,0,5,0,0,0
25/03/2024,FALSE,TRUE,111,27,1,4,6,09/09/2021,2.87,29/02/2024,45.86,35.68,TRUE,G,440,65.5,593,1300,35.96,1,483,9,0,4,4,520.72,0,0,0,14,0,0,0,14,0,0,0
25/03/2024,FALSE,TRUE,195,6,1,3,3,13/08/2023,13.8,16/03/2024,60.92,60.92,TRUE,D,500,0,450,33000,345.81,0,227,7,0,3,3,642.22,0,0,0,19,0,0,0,19,0,0,0
25/03/2024,FALSE,TRUE,183,4,0,1,1,23/02/2023,7.91,15/01/2024,43.85,23.19,TRUE,C,500,0,422,3850,37.76,0,330,9,0,4,4,65.98,0,0,0,1,0,0,0,2,0,0,0
25/03/2024,FALSE,TRUE,144,4,0,0,0,28/01/2021,81.89,2/12/2021,401.24,,FALSE,F,555,1.38,428,3150,440.91,0,197,12,1,5,4,1455.95,0,0,0,31,0,0,0,33,0,0,0
25/03/2024,FALSE,TRUE,144,2,1,2,2,17/02/2024,95.07,02/03/2024,46.84,46.84,TRUE,C,500,0,470,2150,1.24,0,379,12,0,7,4,1112.65,0,0,108.54,48,0,0,1,52,0,0,1
25/03/2024,FALSE,TRUE,198,4,0,2,4,1/11/2023,59.8,08/02/2024,46.14,25.66,TRUE,G,375,30,730,2450,34.83,0,375,14,0,4,6,466.8,0,0,0,8,0,0,0,8,0,0,0
25/03/2024,FALSE,TRUE,228,28,3,4,15,25/01/2023,253.42,16/03/2024,6.86,6.86,TRUE,G,233,150,382,1750,0.12,1,290,7,0,3,3,23.75,0,0,0,1,0,0,0,1,0,0,0
25/03/2024,TRUE,TRUE,159,16,1,2,5,13/07/2022,93.97,23/03/2024,20.88,20.88,TRUE,C,500,0,635,2950,94.79,5,476,11,1,4,6,1355.37,0,0,198.29,26,0,0,2,29,0,0,3
25/03/2024,FALSE,TRUE,228,6,1,2,5,03/08/2023,41.28,04/03/2024,20.57,20.57,TRUE,G,454,0,437,1150,0.11,0,253,15,0,5,4,64.54,0,0,0,5,0,0,0,7,0,0,0
25/03/2024,FALSE,TRUE,183,11,0,2,6,30/03/2023,28.17,18/01/2024,4.9,,FALSE,C,500,0,335,1050,58.92,0,122,14,0,5,6,0,0,0,0,0,0,0,0,0,0,0,0
25/03/2024,FALSE,TRUE,198,1,0,1,1,16/02/2024,82.28,16/02/2024,82.28,75.17,TRUE,C,500,9.83,673,2400,6.92,0,347,7,0,3,3,319.12,0,0,0,11,0,0,0,11,0,0,0
25/03/2024,FALSE,TRUE,228,18,2,3,6,26/11/2022,20.72,10/03/2024,20.53,20.53,TRUE,D,500,0,395,1650,0.03,0,353,15,1,4,6,0,0,0,0,0,0,0,0,0,0,0,0
25/03/2024,FALSE,TRUE,183,6,3,3,4,21/08/2023,67.87,22/03/2024,04.04,04.04,TRUE,C,500,0,538,1850,60.12,0,463,14,1,6,4,104.21,0,0,0,2,0,0,0,2,0,0,0
25/03/2024,FALSE,TRUE,198,1,0,1,1,19/02/2024,10.12,19/02/2024,10.12,5.16,TRUE,C,500,01.07,475,3350,4.91,0,350,10,3,3,3,361.04,0,0,25.76,10,0,0,1,10,0,0,1
25/03/2024,FALSE,TRUE,228,20,1,3,6,18/09/2022,39.43,05/03/2024,44.33,44.33,TRUE,F,331,0.04,367,3600,0.11,10,204,28,2,7,8,1409.52,0,0,0,60,0,0,0,65,0,0,0
25/03/2024,FALSE,TRUE,195,6,1,2,3,13/02/2023,76.81,01/03/2024,30.68,14.88,TRUE,D,500,12.64,500,8500,75.28,0,517,12,0,5,4,0,0,0,0,0,0,0,0,0,0,0,0
25/03/2024,FALSE,TRUE,117,8,1,3,6,12/07/2023,103.24,14/03/2024,79.42,79.42,TRUE,G,495,0,589,2600,0.16,0,469,13,2,3,3,1059.2,0,0,16.11,35,0,0,1,41,0,0,1
25/03/2024,FALSE,TRUE,195,12,2,4,7,22/11/2022,75.63,15/03/2024,101.03,101.03,TRUE,D,500,0,330,10400,0.11,2,43,9,0,3,4,817.9,0,0,0,31,0,0,0,32,0,0,0
25/03/2024,FALSE,TRUE,183,27,1,8,10,09/07/2022,47.47,28/02/2024,20.27,,FALSE,C,500,0.56,392,3000,83.76,1,372,8,0,3,3,97.59,0,0,0,9,0,0,0,9,0,0,0
25/03/2024,FALSE,TRUE,144,2,1,2,2,30/12/2023,62.65,14/03/2024,60.66,60.66,TRUE,G,516,0.05,550,2000,28.82,0,435,12,1,3,5,181.57,0,0,0,3,0,0,0,3,0,0,0
